Sample ID	Method ID	Taxa-Level	Taxa-Name	# of Reads	% of Total	Avg-Score
11_D_B04_2010_12_17_2	2	family	Actinomycetaceae	63	0.66	0.96
11_D_B04_2010_12_17_2	2	family	Corynebacteriaceae	2	0.02	0.92
11_D_B04_2010_12_17_2	2	family	Micrococcaceae	18	0.19	0.98
11_D_B04_2010_12_17_2	2	family	Coriobacteriaceae	134	1.41	0.97
11_D_B04_2010_12_17_2	2	family	Propionibacteriaceae	14	0.15	0.97
11_D_B04_2010_12_17_2	2	family	Leptotrichiaceae	75	0.79	0.98
11_D_B04_2010_12_17_2	2	family	Streptococcaceae	95	1.00	0.97
11_D_B04_2010_12_17_2	2	family	Desulfomicrobiaceae	43	0.45	0.99
11_D_B04_2010_12_17_2	2	family	Cardiobacteriaceae	1	0.01	0.95
11_D_B04_2010_12_17_2	2	family	Eubacteriaceae	125	1.32	0.97
11_D_B04_2010_12_17_2	2	family	Veillonellaceae	549	5.79	0.97
11_D_B04_2010_12_17_2	2	family	Anaerolineaceae	9	0.09	0.93
11_D_B04_2010_12_17_2	2	family	Erysipelotrichaceae	57	0.60	0.98
11_D_B04_2010_12_17_2	2	family	Clostridiales_Incertae Sedis XIII	21	0.22	0.97
11_D_B04_2010_12_17_2	2	family	Prevotellaceae	3728	39.33	0.99
11_D_B04_2010_12_17_2	2	family	Mycoplasmataceae	40	0.42	0.99
11_D_B04_2010_12_17_2	2	family	Fusobacteriaceae	2142	22.60	0.99
11_D_B04_2010_12_17_2	2	family	Spirochaetaceae	179	1.89	0.99
11_D_B04_2010_12_17_2	2	family	Synergistaceae	108	1.14	0.94
11_D_B04_2010_12_17_2	2	family	Campylobacteraceae	10	0.11	1.00
11_D_B04_2010_12_17_2	2	family	Porphyromonadaceae	184	1.94	0.94
11_D_B04_2010_12_17_2	2	family	Bacillales_Incertae Sedis XI	1	0.01	0.82
11_D_B04_2010_12_17_2	2	family	Pasteurellaceae	6	0.06	0.94
11_D_B04_2010_12_17_2	2	family	Acidaminococcaceae	1	0.01	0.88
11_D_B04_2010_12_17_2	2	family	Lachnospiraceae	34	0.36	0.98
11_D_B04_2010_12_17_2	2	family	Clostridiales_Incertae Sedis XI	253	2.67	0.97
11_D_B04_2010_12_17_2	2	family	Bacteroidales_incertae_sedis	96	1.01	0.97
11_D_B04_2010_12_17_2	2	family	Bifidobacteriaceae	52	0.55	0.97
11_D_B04_2010_12_17_2	2	genus	Scardovia	47	0.50	0.97
11_D_B04_2010_12_17_2	2	genus	Rothia	18	0.19	0.98
11_D_B04_2010_12_17_2	2	genus	Corynebacterium	1	0.01	1.00
11_D_B04_2010_12_17_2	2	genus	Cryptobacterium	3	0.03	0.95
11_D_B04_2010_12_17_2	2	genus	Actinomyces	62	0.65	0.96
11_D_B04_2010_12_17_2	2	genus	Atopobium	36	0.38	0.97
11_D_B04_2010_12_17_2	2	genus	Olsenella	64	0.68	0.97
11_D_B04_2010_12_17_2	2	genus	Slackia	8	0.08	0.96
11_D_B04_2010_12_17_2	2	genus	TM7_genera_incertae_sedis	48	0.51	0.98
11_D_B04_2010_12_17_2	2	genus	Shuttleworthia	4	0.04	1.00
11_D_B04_2010_12_17_2	2	genus	Solobacterium	53	0.56	0.97
11_D_B04_2010_12_17_2	2	genus	Pyramidobacter	35	0.37	0.97
11_D_B04_2010_12_17_2	2	genus	Centipeda	3	0.03	0.84
11_D_B04_2010_12_17_2	2	genus	Xylanibacter	6	0.06	0.88
11_D_B04_2010_12_17_2	2	genus	Oribacterium	12	0.13	0.94
11_D_B04_2010_12_17_2	2	genus	Eubacterium	125	1.32	0.97
11_D_B04_2010_12_17_2	2	genus	Cardiobacterium	1	0.01	0.95
11_D_B04_2010_12_17_2	2	genus	Fusobacterium	1819	19.19	0.98
11_D_B04_2010_12_17_2	2	genus	Thermovirga	2	0.02	0.86
11_D_B04_2010_12_17_2	2	genus	Leptotrichia	70	0.74	0.99
11_D_B04_2010_12_17_2	2	genus	Haemophilus	2	0.02	0.90
11_D_B04_2010_12_17_2	2	genus	Porphyromonas	1	0.01	1.00
11_D_B04_2010_12_17_2	2	genus	Selenomonas	53	0.56	0.95
11_D_B04_2010_12_17_2	2	genus	Campylobacter	10	0.11	1.00
11_D_B04_2010_12_17_2	2	genus	Gemella	1	0.01	0.82
11_D_B04_2010_12_17_2	2	genus	Schwartzia	3	0.03	0.84
11_D_B04_2010_12_17_2	2	genus	Tannerella	90	0.95	0.97
11_D_B04_2010_12_17_2	2	genus	Megasphaera	9	0.09	0.96
11_D_B04_2010_12_17_2	2	genus	Anaeroglobus	26	0.27	0.96
11_D_B04_2010_12_17_2	2	genus	Dialister	184	1.94	0.98
11_D_B04_2010_12_17_2	2	genus	Streptococcus	95	1.00	0.97
11_D_B04_2010_12_17_2	2	genus	Hallella	8	0.08	0.86
11_D_B04_2010_12_17_2	2	genus	Paludibacter	7	0.07	0.84
11_D_B04_2010_12_17_2	2	genus	Prevotella	3199	33.75	0.98
11_D_B04_2010_12_17_2	2	genus	Phocaeicola	96	1.01	0.97
11_D_B04_2010_12_17_2	2	genus	Treponema	179	1.89	0.99
11_D_B04_2010_12_17_2	2	genus	Parvimonas	241	2.54	0.97
11_D_B04_2010_12_17_2	2	genus	Mycoplasma	40	0.42	0.99
11_D_B04_2010_12_17_2	2	genus	Veillonella	110	1.16	0.97
11_D_B04_2010_12_17_2	2	genus	Mogibacterium	20	0.21	0.96
11_D_B04_2010_12_17_2	2	genus	Clostridium XIX	65	0.69	0.86
11_D_B04_2010_12_17_2	2	genus	Anaerovorax	1	0.01	0.91
11_D_B04_2010_12_17_2	2	genus	Desulfomicrobium	43	0.45	0.99
11_S_B03_2010_12_17_2	2	rootrank	Root	13173	100.00	1.00
11_S_B03_2010_12_17_2	2	domain	Bacteria	13138	99.73	1.00
11_S_B03_2010_12_17_2	2	phylum	Spirochaetes	25	0.19	0.99
11_S_B03_2010_12_17_2	2	phylum	TM7	518	3.93	0.99
11_S_B03_2010_12_17_2	2	phylum	Firmicutes	3814	28.95	0.99
11_S_B03_2010_12_17_2	2	phylum	Bacteroidetes	753	5.72	0.99
11_S_B03_2010_12_17_2	2	phylum	Synergistetes	2	0.02	0.90
11_S_B03_2010_12_17_2	2	phylum	Actinobacteria	3861	29.31	0.99
11_S_B03_2010_12_17_2	2	phylum	Fusobacteria	3204	24.32	1.00
11_S_B03_2010_12_17_2	2	phylum	Proteobacteria	223	1.69	0.99
11_S_B03_2010_12_17_2	2	class	Spirochaetes	25	0.19	0.99
11_S_B03_2010_12_17_2	2	class	Betaproteobacteria	39	0.30	0.99
11_S_B03_2010_12_17_2	2	class	Synergistia	2	0.02	0.90
11_S_B03_2010_12_17_2	2	class	Bacteroidia	293	2.22	0.99
11_S_B03_2010_12_17_2	2	class	Gammaproteobacteria	148	1.12	0.99
11_S_B03_2010_12_17_2	2	class	Flavobacteria	453	3.44	0.99
11_S_B03_2010_12_17_2	2	class	Epsilonproteobacteria	33	0.25	0.99
11_S_B03_2010_12_17_2	2	class	Bacilli	1336	10.14	0.99
11_S_B03_2010_12_17_2	2	class	Fusobacteria	3204	24.32	1.00
11_S_B03_2010_12_17_2	2	class	Clostridia	815	6.19	0.98
11_S_B03_2010_12_17_2	2	class	Actinobacteria	3861	29.31	0.99
11_S_B03_2010_12_17_2	2	class	Negativicutes	1542	11.71	0.99
11_S_B03_2010_12_17_2	2	subclass	Actinobacteridae	3834	29.10	0.99
11_S_B03_2010_12_17_2	2	subclass	Coriobacteridae	23	0.17	0.98
11_S_B03_2010_12_17_2	2	suborder	Coriobacterineae	23	0.17	0.98
11_S_B03_2010_12_17_2	2	suborder	Corynebacterineae	1872	14.21	0.98
11_S_B03_2010_12_17_2	2	suborder	Micrococcineae	427	3.24	0.98
11_S_B03_2010_12_17_2	2	suborder	Propionibacterineae	64	0.49	0.98
11_S_B03_2010_12_17_2	2	suborder	Actinomycineae	359	2.73	0.98
11_S_B03_2010_12_17_2	2	order	Lactobacillales	1271	9.65	0.99
11_S_B03_2010_12_17_2	2	order	Pasteurellales	6	0.05	0.97
11_S_B03_2010_12_17_2	2	order	Fusobacteriales	3204	24.32	1.00
11_S_B03_2010_12_17_2	2	order	Cardiobacteriales	142	1.08	0.99
11_S_B03_2010_12_17_2	2	order	Flavobacteriales	453	3.44	0.99
11_S_B03_2010_12_17_2	2	order	Campylobacterales	33	0.25	0.99
11_S_B03_2010_12_17_2	2	order	Clostridiales	815	6.19	0.98
11_S_B03_2010_12_17_2	2	order	Synergistales	2	0.02	0.90
11_S_B03_2010_12_17_2	2	order	Neisseriales	39	0.30	0.99
11_S_B03_2010_12_17_2	2	order	Selenomonadales	1542	11.71	0.99
11_S_B03_2010_12_17_2	2	order	Spirochaetales	25	0.19	0.99
11_S_B03_2010_12_17_2	2	order	Bacillales	12	0.09	0.99
11_S_B03_2010_12_17_2	2	order	Bacteroidales	293	2.22	0.99
11_S_B03_2010_12_17_2	2	order	Coriobacteriales	23	0.17	0.98
11_S_B03_2010_12_17_2	2	order	Actinomycetales	3826	29.04	0.99
11_S_B03_2010_12_17_2	2	order	Bifidobacteriales	1	0.01	1.00
11_S_B03_2010_12_17_2	2	family	Actinomycetaceae	359	2.73	0.98
11_S_B03_2010_12_17_2	2	family	Propionibacteriaceae	63	0.48	0.98
11_S_B03_2010_12_17_2	2	family	Micrococcaceae	366	2.78	0.98
11_S_B03_2010_12_17_2	2	family	Coriobacteriaceae	23	0.17	0.98
11_S_B03_2010_12_17_2	2	family	Corynebacteriaceae	1763	13.38	0.98
11_S_B03_2010_12_17_2	2	family	Cardiobacteriaceae	142	1.08	0.99
11_S_B03_2010_12_17_2	2	family	Leptotrichiaceae	2919	22.16	1.00
11_S_B03_2010_12_17_2	2	family	Streptococcaceae	1131	8.59	0.99
11_S_B03_2010_12_17_2	2	family	Bacillales_Incertae Sedis XI	11	0.08	1.00
11_S_B03_2010_12_17_2	2	family	Eubacteriaceae	3	0.02	0.93
11_S_B03_2010_12_17_2	2	family	Clostridiales_Incertae Sedis XIII	1	0.01	0.82
11_S_B03_2010_12_17_2	2	family	Clostridiales_Incertae Sedis XI	5	0.04	1.00
11_S_B03_2010_12_17_2	2	family	Synergistaceae	2	0.02	0.90
11_S_B03_2010_12_17_2	2	family	Flavobacteriaceae	453	3.44	0.99
11_S_B03_2010_12_17_2	2	family	Campylobacteraceae	32	0.24	0.99
11_S_B03_2010_12_17_2	2	family	Fusobacteriaceae	260	1.97	0.99
11_S_B03_2010_12_17_2	2	family	Porphyromonadaceae	177	1.34	0.98
11_S_B03_2010_12_17_2	2	family	Spirochaetaceae	25	0.19	0.99
11_S_B03_2010_12_17_2	2	family	Carnobacteriaceae	82	0.62	0.95
11_S_B03_2010_12_17_2	2	family	Pasteurellaceae	6	0.05	0.97
11_S_B03_2010_12_17_2	2	family	Peptostreptococcaceae	1	0.01	0.99
11_S_B03_2010_12_17_2	2	family	Neisseriaceae	39	0.30	0.99
11_S_B03_2010_12_17_2	2	family	Veillonellaceae	1505	11.42	0.99
11_S_B03_2010_12_17_2	2	family	Lachnospiraceae	384	2.92	0.94
11_S_B03_2010_12_17_2	2	family	Prevotellaceae	113	0.86	0.99
11_S_B03_2010_12_17_2	2	family	Bifidobacteriaceae	1	0.01	1.00
11_S_B03_2010_12_17_2	2	genus	Parascardovia	1	0.01	0.89
11_S_B03_2010_12_17_2	2	genus	Atopobium	15	0.11	0.96
11_S_B03_2010_12_17_2	2	genus	Olsenella	6	0.05	0.96
11_S_B03_2010_12_17_2	2	genus	Rothia	345	2.62	0.98
11_S_B03_2010_12_17_2	2	genus	Actinomyces	354	2.69	0.98
11_S_B03_2010_12_17_2	2	genus	Corynebacterium	1640	12.45	0.97
11_S_B03_2010_12_17_2	2	genus	TM7_genera_incertae_sedis	518	3.93	0.99
11_S_B03_2010_12_17_2	2	genus	Dialister	15	0.11	0.98
11_S_B03_2010_12_17_2	2	genus	Capnocytophaga	419	3.18	0.99
11_S_B03_2010_12_17_2	2	genus	Oribacterium	28	0.21	0.94
11_S_B03_2010_12_17_2	2	genus	Eubacterium	2	0.02	0.90
11_S_B03_2010_12_17_2	2	genus	Cardiobacterium	140	1.06	0.99
11_S_B03_2010_12_17_2	2	genus	Fusobacterium	216	1.64	0.98
11_S_B03_2010_12_17_2	2	genus	Peptostreptococcus	1	0.01	0.99
11_S_B03_2010_12_17_2	2	genus	Leptotrichia	2888	21.92	1.00
11_S_B03_2010_12_17_2	2	genus	Granulicatella	71	0.54	0.96
11_S_B03_2010_12_17_2	2	genus	Kingella	2	0.02	0.82
11_S_B03_2010_12_17_2	2	genus	Porphyromonas	29	0.22	0.97
11_S_B03_2010_12_17_2	2	genus	Selenomonas	325	2.47	0.98
11_S_B03_2010_12_17_2	2	genus	Neisseria	2	0.02	0.88
11_S_B03_2010_12_17_2	2	genus	Campylobacter	32	0.24	0.99
11_S_B03_2010_12_17_2	2	genus	Gemella	11	0.08	1.00
11_S_B03_2010_12_17_2	2	genus	Schwartzia	4	0.03	0.83
11_S_B03_2010_12_17_2	2	genus	Tannerella	138	1.05	0.98
11_S_B03_2010_12_17_2	2	genus	Anaeroglobus	4	0.03	0.95
11_S_B03_2010_12_17_2	2	genus	Prevotella	92	0.70	0.98
11_S_B03_2010_12_17_2	2	genus	Streptococcus	1130	8.58	0.99
11_S_B03_2010_12_17_2	2	genus	Hallella	2	0.02	0.85
11_S_B03_2010_12_17_2	2	genus	Centipeda	83	0.63	0.90
11_S_B03_2010_12_17_2	2	genus	Pseudoramibacter	1	0.01	1.00
11_S_B03_2010_12_17_2	2	genus	Veillonella	814	6.18	0.99
11_S_B03_2010_12_17_2	2	genus	Syntrophococcus	2	0.02	0.81
11_S_B03_2010_12_17_2	2	genus	Treponema	25	0.19	0.99
11_S_B03_2010_12_17_2	2	genus	Parvimonas	5	0.04	1.00
11_S_B03_2010_12_17_2	2	genus	Eikenella	6	0.05	0.88
11_S_B03_2010_12_17_2	2	genus	Mogibacterium	1	0.01	0.81
11_S_B03_2010_12_17_2	2	genus	Clostridium XIX	5	0.04	0.85
11_S_B03_2010_12_17_2	2	genus	Aggregatibacter	3	0.02	0.98
12_D_B06_2010_12_17_2	2	rootrank	Root	3863	100.00	1.00
12_D_B06_2010_12_17_2	2	domain	Bacteria	3862	99.97	1.00
12_D_B06_2010_12_17_2	2	phylum	Spirochaetes	321	8.31	0.98
12_D_B06_2010_12_17_2	2	phylum	TM7	1	0.03	1.00
12_D_B06_2010_12_17_2	2	phylum	Proteobacteria	26	0.67	1.00
12_D_B06_2010_12_17_2	2	phylum	Firmicutes	526	13.62	0.99
12_D_B06_2010_12_17_2	2	phylum	Bacteroidetes	1980	51.26	1.00
12_D_B06_2010_12_17_2	2	phylum	Chloroflexi	1	0.03	0.99
12_D_B06_2010_12_17_2	2	phylum	Actinobacteria	120	3.11	0.99
12_D_B06_2010_12_17_2	2	phylum	Tenericutes	31	0.80	0.99
12_D_B06_2010_12_17_2	2	phylum	Fusobacteria	481	12.45	0.99
12_D_B06_2010_12_17_2	2	phylum	Synergistetes	200	5.18	0.93
12_D_B06_2010_12_17_2	2	class	Spirochaetes	321	8.31	0.98
12_D_B06_2010_12_17_2	2	class	Bacteroidia	1961	50.76	1.00
12_D_B06_2010_12_17_2	2	class	Gammaproteobacteria	1	0.03	1.00
12_D_B06_2010_12_17_2	2	class	Flavobacteria	3	0.08	1.00
12_D_B06_2010_12_17_2	2	class	Mollicutes	31	0.80	0.99
12_D_B06_2010_12_17_2	2	class	Epsilonproteobacteria	6	0.16	1.00
12_D_B06_2010_12_17_2	2	class	Actinobacteria	120	3.11	0.99
12_D_B06_2010_12_17_2	2	class	Bacilli	122	3.16	0.99
12_D_B06_2010_12_17_2	2	class	Erysipelotrichia	37	0.96	0.99
12_D_B06_2010_12_17_2	2	class	Anaerolineae	1	0.03	0.99
12_D_B06_2010_12_17_2	2	class	Fusobacteria	481	12.45	0.99
12_D_B06_2010_12_17_2	2	class	Clostridia	277	7.17	0.99
12_D_B06_2010_12_17_2	2	class	Synergistia	200	5.18	0.93
12_D_B06_2010_12_17_2	2	class	Negativicutes	79	2.05	0.99
12_D_B06_2010_12_17_2	2	class	Deltaproteobacteria	19	0.49	1.00
12_D_B06_2010_12_17_2	2	subclass	Actinobacteridae	104	2.69	0.99
12_D_B06_2010_12_17_2	2	subclass	Coriobacteridae	15	0.39	0.99
12_D_B06_2010_12_17_2	2	suborder	Corynebacterineae	3	0.08	1.00
12_D_B06_2010_12_17_2	2	suborder	Coriobacterineae	15	0.39	0.99
12_D_B06_2010_12_17_2	2	suborder	Micrococcineae	20	0.52	0.99
12_D_B06_2010_12_17_2	2	suborder	Actinomycineae	44	1.14	0.98
12_D_B06_2010_12_17_2	2	suborder	Propionibacterineae	1	0.03	1.00
12_D_B06_2010_12_17_2	2	order	Lactobacillales	118	3.05	0.99
12_D_B06_2010_12_17_2	2	order	Pasteurellales	1	0.03	1.00
12_D_B06_2010_12_17_2	2	order	Erysipelotrichales	37	0.96	0.99
12_D_B06_2010_12_17_2	2	order	Flavobacteriales	3	0.08	1.00
12_D_B06_2010_12_17_2	2	order	Anaerolineales	1	0.03	0.99
12_D_B06_2010_12_17_2	2	order	Campylobacterales	6	0.16	1.00
12_D_B06_2010_12_17_2	2	order	Clostridiales	277	7.17	0.99
12_D_B06_2010_12_17_2	2	order	Synergistales	200	5.18	0.93
12_D_B06_2010_12_17_2	2	order	Fusobacteriales	481	12.45	0.99
12_D_B06_2010_12_17_2	2	order	Spirochaetales	321	8.31	0.98
12_D_B06_2010_12_17_2	2	order	Desulfobacterales	19	0.49	1.00
12_D_B06_2010_12_17_2	2	order	Mycoplasmatales	31	0.80	0.99
12_D_B06_2010_12_17_2	2	order	Selenomonadales	79	2.05	0.99
12_D_B06_2010_12_17_2	2	order	Bacillales	1	0.03	1.00
12_D_B06_2010_12_17_2	2	order	Bacteroidales	1961	50.76	1.00
12_D_B06_2010_12_17_2	2	order	Coriobacteriales	15	0.39	0.99
12_D_B06_2010_12_17_2	2	order	Actinomycetales	99	2.56	0.99
12_D_B06_2010_12_17_2	2	order	Bifidobacteriales	5	0.13	0.96
12_D_B06_2010_12_17_2	2	family	Actinomycetaceae	44	1.14	0.98
12_D_B06_2010_12_17_2	2	family	Propionibacteriaceae	1	0.03	1.00
12_D_B06_2010_12_17_2	2	family	Micrococcaceae	20	0.52	0.99
12_D_B06_2010_12_17_2	2	family	Coriobacteriaceae	15	0.39	0.99
12_D_B06_2010_12_17_2	2	family	Corynebacteriaceae	3	0.08	1.00
12_D_B06_2010_12_17_2	2	family	Streptococcaceae	114	2.95	0.98
12_D_B06_2010_12_17_2	2	family	Eubacteriaceae	91	2.36	0.98
12_D_B06_2010_12_17_2	2	family	Veillonellaceae	77	1.99	0.99
12_D_B06_2010_12_17_2	2	family	Anaerolineaceae	1	0.03	0.99
12_D_B06_2010_12_17_2	2	family	Erysipelotrichaceae	37	0.96	0.99
12_D_B06_2010_12_17_2	2	family	Clostridiales_Incertae Sedis XIII	39	1.01	0.97
12_D_B06_2010_12_17_2	2	family	Prevotellaceae	449	11.62	0.99
12_D_B06_2010_12_17_2	2	family	Mycoplasmataceae	31	0.80	0.99
12_D_B06_2010_12_17_2	2	family	Fusobacteriaceae	481	12.45	0.99
12_D_B06_2010_12_17_2	2	family	Spirochaetaceae	316	8.18	0.98
12_D_B06_2010_12_17_2	2	family	Lachnospiraceae	17	0.44	0.97
12_D_B06_2010_12_17_2	2	family	Synergistaceae	200	5.18	0.93
12_D_B06_2010_12_17_2	2	family	Campylobacteraceae	6	0.16	1.00
12_D_B06_2010_12_17_2	2	family	Bacillales_Incertae Sedis XI	1	0.03	1.00
12_D_B06_2010_12_17_2	2	family	Carnobacteriaceae	1	0.03	0.95
12_D_B06_2010_12_17_2	2	family	Pasteurellaceae	1	0.03	1.00
12_D_B06_2010_12_17_2	2	family	Peptostreptococcaceae	66	1.71	0.98
12_D_B06_2010_12_17_2	2	family	Porphyromonadaceae	1458	37.74	1.00
12_D_B06_2010_12_17_2	2	family	Clostridiales_Incertae Sedis XI	33	0.85	0.99
12_D_B06_2010_12_17_2	2	family	Flavobacteriaceae	3	0.08	1.00
12_D_B06_2010_12_17_2	2	family	Bacteroidales_incertae_sedis	3	0.08	1.00
12_D_B06_2010_12_17_2	2	family	Desulfobulbaceae	19	0.49	1.00
12_D_B06_2010_12_17_2	2	family	Bifidobacteriaceae	5	0.13	0.96
12_D_B06_2010_12_17_2	2	genus	Scardovia	4	0.10	1.00
12_D_B06_2010_12_17_2	2	genus	Rothia	20	0.52	0.99
12_D_B06_2010_12_17_2	2	genus	Corynebacterium	3	0.08	1.00
12_D_B06_2010_12_17_2	2	genus	Actinomyces	44	1.14	0.98
12_D_B06_2010_12_17_2	2	genus	Atopobium	4	0.10	1.00
12_D_B06_2010_12_17_2	2	genus	Olsenella	5	0.13	0.99
12_D_B06_2010_12_17_2	2	genus	Slackia	5	0.13	0.97
12_D_B06_2010_12_17_2	2	genus	TM7_genera_incertae_sedis	1	0.03	1.00
12_D_B06_2010_12_17_2	2	genus	Solobacterium	2	0.05	1.00
12_D_B06_2010_12_17_2	2	genus	Dialister	8	0.21	0.98
12_D_B06_2010_12_17_2	2	genus	Peptostreptococcaceae_incertae_sedis	1	0.03	1.00
12_D_B06_2010_12_17_2	2	genus	Capnocytophaga	3	0.08	1.00
12_D_B06_2010_12_17_2	2	genus	Eubacterium	91	2.36	0.98
12_D_B06_2010_12_17_2	2	genus	Fusobacterium	450	11.65	0.99
12_D_B06_2010_12_17_2	2	genus	Thermovirga	6	0.16	0.88
12_D_B06_2010_12_17_2	2	genus	Granulicatella	1	0.03	0.94
12_D_B06_2010_12_17_2	2	genus	Porphyromonas	1302	33.70	1.00
12_D_B06_2010_12_17_2	2	genus	Selenomonas	4	0.10	1.00
12_D_B06_2010_12_17_2	2	genus	Campylobacter	6	0.16	1.00
12_D_B06_2010_12_17_2	2	genus	Filifactor	65	1.68	0.98
12_D_B06_2010_12_17_2	2	genus	Gemella	1	0.03	1.00
12_D_B06_2010_12_17_2	2	genus	Schwartzia	1	0.03	0.81
12_D_B06_2010_12_17_2	2	genus	Desulfobulbus	19	0.49	0.99
12_D_B06_2010_12_17_2	2	genus	Tannerella	112	2.90	0.98
12_D_B06_2010_12_17_2	2	genus	Anaeroglobus	26	0.67	0.99
12_D_B06_2010_12_17_2	2	genus	Veillonella	16	0.41	0.99
12_D_B06_2010_12_17_2	2	genus	Streptococcus	114	2.95	0.98
12_D_B06_2010_12_17_2	2	genus	Catonella	5	0.13	0.96
12_D_B06_2010_12_17_2	2	genus	Hallella	5	0.13	0.97
12_D_B06_2010_12_17_2	2	genus	Prevotella	348	9.01	0.99
12_D_B06_2010_12_17_2	2	genus	Phocaeicola	3	0.08	1.00
12_D_B06_2010_12_17_2	2	genus	Erysipelotrichaceae_incertae_sedis	10	0.26	0.98
12_D_B06_2010_12_17_2	2	genus	Treponema	310	8.02	0.99
12_D_B06_2010_12_17_2	2	genus	Parvimonas	33	0.85	0.99
12_D_B06_2010_12_17_2	2	genus	Mycoplasma	31	0.80	0.99
12_D_B06_2010_12_17_2	2	genus	Mogibacterium	24	0.62	0.99
12_D_B06_2010_12_17_2	2	genus	Bulleidia	22	0.57	0.99
12_D_B06_2010_12_17_2	2	genus	Clostridium XIX	8	0.21	0.86
12_D_B06_2010_12_17_2	2	genus	Aggregatibacter	1	0.03	1.00
12_D_B06_2010_12_17_2	2	genus	Anaerovorax	15	0.39	0.93
12_S_B05_2010_12_17_2	2	rootrank	Root	6646	100.00	1.00
12_S_B05_2010_12_17_2	2	domain	Bacteria	6644	99.97	1.00
12_S_B05_2010_12_17_2	2	phylum	Spirochaetes	177	2.66	0.94
12_S_B05_2010_12_17_2	2	phylum	Firmicutes	2689	40.46	1.00
12_S_B05_2010_12_17_2	2	phylum	Bacteroidetes	419	6.30	1.00
12_S_B05_2010_12_17_2	2	phylum	Synergistetes	17	0.26	0.94
12_S_B05_2010_12_17_2	2	phylum	Actinobacteria	2944	44.30	1.00
12_S_B05_2010_12_17_2	2	phylum	Tenericutes	4	0.06	1.00
12_S_B05_2010_12_17_2	2	phylum	Fusobacteria	236	3.55	1.00
12_S_B05_2010_12_17_2	2	phylum	Proteobacteria	61	0.92	0.99
12_S_B05_2010_12_17_2	2	class	Spirochaetes	177	2.66	0.94
12_S_B05_2010_12_17_2	2	class	Betaproteobacteria	26	0.39	0.98
12_S_B05_2010_12_17_2	2	class	Synergistia	17	0.26	0.94
12_S_B05_2010_12_17_2	2	class	Bacteroidia	397	5.97	1.00
12_S_B05_2010_12_17_2	2	class	Flavobacteria	18	0.27	0.99
12_S_B05_2010_12_17_2	2	class	Gammaproteobacteria	16	0.24	1.00
12_S_B05_2010_12_17_2	2	class	Alphaproteobacteria	1	0.02	1.00
12_S_B05_2010_12_17_2	2	class	Epsilonproteobacteria	14	0.21	1.00
12_S_B05_2010_12_17_2	2	class	Bacilli	2411	36.28	1.00
12_S_B05_2010_12_17_2	2	class	Mollicutes	4	0.06	1.00
12_S_B05_2010_12_17_2	2	class	Erysipelotrichia	8	0.12	1.00
12_S_B05_2010_12_17_2	2	class	Fusobacteria	236	3.55	1.00
12_S_B05_2010_12_17_2	2	class	Clostridia	219	3.30	0.99
12_S_B05_2010_12_17_2	2	class	Actinobacteria	2944	44.30	1.00
12_S_B05_2010_12_17_2	2	class	Negativicutes	43	0.65	1.00
12_S_B05_2010_12_17_2	2	class	Deltaproteobacteria	4	0.06	1.00
12_S_B05_2010_12_17_2	2	subclass	Actinobacteridae	2939	44.22	1.00
12_S_B05_2010_12_17_2	2	subclass	Coriobacteridae	4	0.06	0.99
12_S_B05_2010_12_17_2	2	suborder	Micrococcineae	427	6.42	1.00
12_S_B05_2010_12_17_2	2	suborder	Coriobacterineae	4	0.06	0.99
12_S_B05_2010_12_17_2	2	suborder	Corynebacterineae	356	5.36	0.99
12_S_B05_2010_12_17_2	2	suborder	Actinomycineae	1767	26.59	0.99
12_S_B05_2010_12_17_2	2	suborder	Propionibacterineae	2	0.03	1.00
12_S_B05_2010_12_17_2	2	order	Lactobacillales	2359	35.50	1.00
12_S_B05_2010_12_17_2	2	order	Synergistales	17	0.26	0.94
12_S_B05_2010_12_17_2	2	order	Fusobacteriales	236	3.55	1.00
12_S_B05_2010_12_17_2	2	order	Cardiobacteriales	3	0.05	1.00
12_S_B05_2010_12_17_2	2	order	Flavobacteriales	18	0.27	0.99
12_S_B05_2010_12_17_2	2	order	Rhizobiales	1	0.02	1.00
12_S_B05_2010_12_17_2	2	order	Desulfovibrionales	1	0.02	1.00
12_S_B05_2010_12_17_2	2	order	Campylobacterales	14	0.21	1.00
12_S_B05_2010_12_17_2	2	order	Clostridiales	218	3.28	0.99
12_S_B05_2010_12_17_2	2	order	Pasteurellales	12	0.18	1.00
12_S_B05_2010_12_17_2	2	order	Enterobacteriales	1	0.02	1.00
12_S_B05_2010_12_17_2	2	order	Neisseriales	26	0.39	0.98
12_S_B05_2010_12_17_2	2	order	Spirochaetales	177	2.66	0.94
12_S_B05_2010_12_17_2	2	order	Desulfobacterales	3	0.05	1.00
12_S_B05_2010_12_17_2	2	order	Bacillales	27	0.41	1.00
12_S_B05_2010_12_17_2	2	order	Selenomonadales	43	0.65	1.00
12_S_B05_2010_12_17_2	2	order	Erysipelotrichales	8	0.12	1.00
12_S_B05_2010_12_17_2	2	order	Mycoplasmatales	4	0.06	1.00
12_S_B05_2010_12_17_2	2	order	Bacteroidales	397	5.97	1.00
12_S_B05_2010_12_17_2	2	order	Coriobacteriales	4	0.06	0.99
12_S_B05_2010_12_17_2	2	order	Actinomycetales	2785	41.90	1.00
