Sample ID	Method ID	Taxa-Level	Taxa-Name	# of Reads	% of Total	Avg-Score
11_D_B04_2010_12_17_2	1	rootrank	Root	9478	100.00	1.00
11_D_B04_2010_12_17_2	1	domain	Archaea	1	0.01	0.62
11_D_B04_2010_12_17_2	1	domain	Bacteria	9457	99.78	1.00
11_D_B04_2010_12_17_2	1	phylum	Spirochaetes	213	2.25	0.93
11_D_B04_2010_12_17_2	1	phylum	Proteobacteria	84	0.89	0.90
11_D_B04_2010_12_17_2	1	phylum	TM7	53	0.56	0.95
11_D_B04_2010_12_17_2	1	phylum	Firmicutes	1573	16.60	0.94
11_D_B04_2010_12_17_2	1	phylum	Bacteroidetes	4318	45.56	0.98
11_D_B04_2010_12_17_2	1	phylum	Chloroflexi	9	0.09	0.94
11_D_B04_2010_12_17_2	1	phylum	Actinobacteria	443	4.67	0.92
11_D_B04_2010_12_17_2	1	phylum	Tenericutes	43	0.45	0.97
11_D_B04_2010_12_17_2	1	phylum	Fusobacteria	2422	25.55	0.97
11_D_B04_2010_12_17_2	1	phylum	Synergistetes	138	1.46	0.88
11_D_B04_2010_12_17_2	1	phylum	Euryarchaeota	1	0.01	0.51
11_D_B04_2010_12_17_2	1	class	Spirochaetes	213	2.25	0.93
11_D_B04_2010_12_17_2	1	class	Synergistia	138	1.46	0.88
11_D_B04_2010_12_17_2	1	class	Bacteroidia	4300	45.37	0.98
11_D_B04_2010_12_17_2	1	class	Gammaproteobacteria	12	0.13	0.85
11_D_B04_2010_12_17_2	1	class	Mollicutes	43	0.45	0.97
11_D_B04_2010_12_17_2	1	class	Epsilonproteobacteria	13	0.14	0.92
11_D_B04_2010_12_17_2	1	class	Actinobacteria	443	4.67	0.92
11_D_B04_2010_12_17_2	1	class	Erysipelotrichia	64	0.68	0.95
11_D_B04_2010_12_17_2	1	class	Anaerolineae	9	0.09	0.93
11_D_B04_2010_12_17_2	1	class	Fusobacteria	2422	25.55	0.97
11_D_B04_2010_12_17_2	1	class	Clostridia	649	6.85	0.91
11_D_B04_2010_12_17_2	1	class	Bacilli	124	1.31	0.93
11_D_B04_2010_12_17_2	1	class	Negativicutes	695	7.33	0.92
11_D_B04_2010_12_17_2	1	class	Deltaproteobacteria	59	0.62	0.90
11_D_B04_2010_12_17_2	1	subclass	Actinobacteridae	266	2.81	0.92
11_D_B04_2010_12_17_2	1	subclass	Coriobacteridae	170	1.79	0.91
11_D_B04_2010_12_17_2	1	suborder	Corynebacterineae	3	0.03	0.90
11_D_B04_2010_12_17_2	1	suborder	Actinomycineae	85	0.90	0.88
11_D_B04_2010_12_17_2	1	suborder	Propionibacterineae	16	0.17	0.94
11_D_B04_2010_12_17_2	1	suborder	Coriobacterineae	170	1.79	0.91
11_D_B04_2010_12_17_2	1	suborder	Pseudonocardineae	1	0.01	0.58
11_D_B04_2010_12_17_2	1	suborder	Micrococcineae	52	0.55	0.76
11_D_B04_2010_12_17_2	1	order	Lactobacillales	112	1.18	0.95
11_D_B04_2010_12_17_2	1	order	Pasteurellales	9	0.09	0.86
11_D_B04_2010_12_17_2	1	order	Fusobacteriales	2422	25.55	0.97
11_D_B04_2010_12_17_2	1	order	Cardiobacteriales	1	0.01	0.95
11_D_B04_2010_12_17_2	1	order	Anaerolineales	9	0.09	0.93
11_D_B04_2010_12_17_2	1	order	Campylobacterales	12	0.13	0.92
11_D_B04_2010_12_17_2	1	order	Clostridiales	645	6.81	0.92
11_D_B04_2010_12_17_2	1	order	Synergistales	138	1.46	0.88
11_D_B04_2010_12_17_2	1	order	Erysipelotrichales	64	0.68	0.95
11_D_B04_2010_12_17_2	1	order	Spirochaetales	213	2.25	0.93
11_D_B04_2010_12_17_2	1	order	Mycoplasmatales	43	0.45	0.97
11_D_B04_2010_12_17_2	1	order	Bacteroidales	4300	45.37	0.98
11_D_B04_2010_12_17_2	1	order	Desulfovibrionales	59	0.62	0.90
11_D_B04_2010_12_17_2	1	order	Bacillales	1	0.01	0.83
11_D_B04_2010_12_17_2	1	order	Selenomonadales	695	7.33	0.92
11_D_B04_2010_12_17_2	1	order	Coriobacteriales	170	1.79	0.91
11_D_B04_2010_12_17_2	1	order	Actinomycetales	190	2.00	0.91
11_D_B04_2010_12_17_2	1	order	Bifidobacteriales	72	0.76	0.88
11_D_B04_2010_12_17_2	1	family	Dermabacteraceae	1	0.01	0.53
11_D_B04_2010_12_17_2	1	family	Coriobacteriaceae	170	1.79	0.91
11_D_B04_2010_12_17_2	1	family	Microbacteriaceae	1	0.01	0.52
11_D_B04_2010_12_17_2	1	family	Pseudonocardiaceae	1	0.01	0.58
11_D_B04_2010_12_17_2	1	family	Actinomycetaceae	85	0.90	0.88
11_D_B04_2010_12_17_2	1	family	Propionibacteriaceae	16	0.17	0.94
11_D_B04_2010_12_17_2	1	family	Micrococcaceae	21	0.22	0.93
11_D_B04_2010_12_17_2	1	family	Corynebacteriaceae	3	0.03	0.88
11_D_B04_2010_12_17_2	1	family	Leptotrichiaceae	88	0.93	0.94
11_D_B04_2010_12_17_2	1	family	Streptococcaceae	108	1.14	0.93
11_D_B04_2010_12_17_2	1	family	Desulfomicrobiaceae	58	0.61	0.90
11_D_B04_2010_12_17_2	1	family	Cardiobacteriaceae	1	0.01	0.95
11_D_B04_2010_12_17_2	1	family	Eubacteriaceae	156	1.65	0.91
11_D_B04_2010_12_17_2	1	family	Veillonellaceae	667	7.04	0.92
11_D_B04_2010_12_17_2	1	family	Anaerolineaceae	9	0.09	0.93
11_D_B04_2010_12_17_2	1	family	Erysipelotrichaceae	64	0.68	0.95
11_D_B04_2010_12_17_2	1	family	Clostridiales_Incertae Sedis XIII	40	0.42	0.80
11_D_B04_2010_12_17_2	1	family	Clostridiales_Incertae Sedis XI	358	3.78	0.88
11_D_B04_2010_12_17_2	1	family	Mycoplasmataceae	43	0.45	0.97
11_D_B04_2010_12_17_2	1	family	Fusobacteriaceae	2321	24.49	0.97
11_D_B04_2010_12_17_2	1	family	Spirochaetaceae	213	2.25	0.93
11_D_B04_2010_12_17_2	1	family	Lachnospiraceae	49	0.52	0.89
11_D_B04_2010_12_17_2	1	family	Synergistaceae	138	1.46	0.88
11_D_B04_2010_12_17_2	1	family	Campylobacteraceae	11	0.12	0.95
11_D_B04_2010_12_17_2	1	family	Bacillales_Incertae Sedis XI	1	0.01	0.82
11_D_B04_2010_12_17_2	1	family	Pasteurellaceae	9	0.09	0.86
11_D_B04_2010_12_17_2	1	family	Acidaminococcaceae	5	0.05	0.63
11_D_B04_2010_12_17_2	1	family	Porphyromonadaceae	241	2.54	0.87
11_D_B04_2010_12_17_2	1	family	Prevotellaceae	3898	41.13	0.98
11_D_B04_2010_12_17_2	1	family	Bacteroidales_incertae_sedis	119	1.26	0.91
11_D_B04_2010_12_17_2	1	family	Bifidobacteriaceae	72	0.76	0.88
11_D_B04_2010_12_17_2	1	genus	Gardnerella	1	0.01	0.65
11_D_B04_2010_12_17_2	1	genus	Scardovia	63	0.66	0.89
11_D_B04_2010_12_17_2	1	genus	Tessaracoccus	2	0.02	0.52
11_D_B04_2010_12_17_2	1	genus	Rothia	21	0.22	0.92
11_D_B04_2010_12_17_2	1	genus	Actinomycetospora	1	0.01	0.54
11_D_B04_2010_12_17_2	1	genus	Corynebacterium	1	0.01	1.00
11_D_B04_2010_12_17_2	1	genus	Cryptobacterium	6	0.06	0.83
11_D_B04_2010_12_17_2	1	genus	Actinomyces	73	0.77	0.92
11_D_B04_2010_12_17_2	1	genus	Propionibacterium	1	0.01	0.62
11_D_B04_2010_12_17_2	1	genus	Atopobium	43	0.45	0.93
11_D_B04_2010_12_17_2	1	genus	Olsenella	89	0.94	0.87
11_D_B04_2010_12_17_2	1	genus	Slackia	18	0.19	0.75
11_D_B04_2010_12_17_2	1	genus	TM7_genera_incertae_sedis	53	0.56	0.95
11_D_B04_2010_12_17_2	1	genus	Shuttleworthia	8	0.08	0.85
11_D_B04_2010_12_17_2	1	genus	Phocoenobacter	2	0.02	0.60
11_D_B04_2010_12_17_2	1	genus	Solobacterium	61	0.64	0.94
11_D_B04_2010_12_17_2	1	genus	Pyramidobacter	43	0.45	0.92
11_D_B04_2010_12_17_2	1	genus	Centipeda	6	0.06	0.71
11_D_B04_2010_12_17_2	1	genus	Xylanibacter	90	0.95	0.62
11_D_B04_2010_12_17_2	1	genus	Oribacterium	19	0.20	0.85
11_D_B04_2010_12_17_2	1	genus	Levilinea	1	0.01	0.50
11_D_B04_2010_12_17_2	1	genus	Eubacterium	156	1.65	0.91
11_D_B04_2010_12_17_2	1	genus	Finegoldia	4	0.04	0.60
11_D_B04_2010_12_17_2	1	genus	Allisonella	10	0.11	0.59
11_D_B04_2010_12_17_2	1	genus	Fusobacterium	1924	20.30	0.96
11_D_B04_2010_12_17_2	1	genus	Moryella	3	0.03	0.56
11_D_B04_2010_12_17_2	1	genus	Thermovirga	8	0.08	0.64
11_D_B04_2010_12_17_2	1	genus	Leptotrichia	77	0.81	0.95
11_D_B04_2010_12_17_2	1	genus	Haemophilus	2	0.02	0.90
11_D_B04_2010_12_17_2	1	genus	Aminiphilus	3	0.03	0.52
11_D_B04_2010_12_17_2	1	genus	Mitsuokella	5	0.05	0.63
11_D_B04_2010_12_17_2	1	genus	Porphyromonas	1	0.01	1.00
11_D_B04_2010_12_17_2	1	genus	Selenomonas	65	0.69	0.89
11_D_B04_2010_12_17_2	1	genus	Cardiobacterium	1	0.01	0.95
11_D_B04_2010_12_17_2	1	genus	Campylobacter	11	0.12	0.95
11_D_B04_2010_12_17_2	1	genus	Gemella	1	0.01	0.82
11_D_B04_2010_12_17_2	1	genus	Petrimonas	1	0.01	0.63
11_D_B04_2010_12_17_2	1	genus	Schwartzia	15	0.16	0.67
11_D_B04_2010_12_17_2	1	genus	Tannerella	109	1.15	0.91
11_D_B04_2010_12_17_2	1	genus	Howardella	1	0.01	0.76
11_D_B04_2010_12_17_2	1	genus	Megasphaera	11	0.12	0.90
11_D_B04_2010_12_17_2	1	genus	Anaeroglobus	36	0.38	0.88
11_D_B04_2010_12_17_2	1	genus	Dialister	235	2.48	0.91
11_D_B04_2010_12_17_2	1	genus	Streptococcus	107	1.13	0.94
11_D_B04_2010_12_17_2	1	genus	Hallella	104	1.10	0.62
11_D_B04_2010_12_17_2	1	genus	Paludibacter	102	1.08	0.71
11_D_B04_2010_12_17_2	1	genus	Paraprevotella	1	0.01	0.73
11_D_B04_2010_12_17_2	1	genus	Phocaeicola	119	1.26	0.91
11_D_B04_2010_12_17_2	1	genus	Prevotella	3505	36.98	0.95
11_D_B04_2010_12_17_2	1	genus	Phascolarctobacterium	2	0.02	0.70
11_D_B04_2010_12_17_2	1	genus	Veillonella	136	1.43	0.91
11_D_B04_2010_12_17_2	1	genus	Syntrophococcus	1	0.01	0.54
11_D_B04_2010_12_17_2	1	genus	Treponema	213	2.25	0.93
11_D_B04_2010_12_17_2	1	genus	Bellilinea	2	0.02	0.56
11_D_B04_2010_12_17_2	1	genus	Parvimonas	325	3.43	0.89
11_D_B04_2010_12_17_2	1	genus	Anaerosinus	1	0.01	0.58
11_D_B04_2010_12_17_2	1	genus	Mycoplasma	43	0.45	0.97
11_D_B04_2010_12_17_2	1	genus	Mogibacterium	24	0.25	0.91
11_D_B04_2010_12_17_2	1	genus	Clostridium XIX	296	3.12	0.68
11_D_B04_2010_12_17_2	1	genus	Anaerovorax	15	0.16	0.62
11_D_B04_2010_12_17_2	1	genus	Desulfomicrobium	58	0.61	0.90
11_S_B03_2010_12_17_2	1	rootrank	Root	13173	100.00	1.00
11_S_B03_2010_12_17_2	1	domain	Archaea	1	0.01	0.50
11_S_B03_2010_12_17_2	1	domain	Bacteria	13148	99.81	1.00
11_S_B03_2010_12_17_2	1	phylum	Spirochaetes	25	0.19	0.99
11_S_B03_2010_12_17_2	1	phylum	TM7	553	4.20	0.97
11_S_B03_2010_12_17_2	1	phylum	Firmicutes	4011	30.45	0.98
11_S_B03_2010_12_17_2	1	phylum	Bacteroidetes	805	6.11	0.97
11_S_B03_2010_12_17_2	1	phylum	Synergistetes	2	0.02	0.90
11_S_B03_2010_12_17_2	1	phylum	Actinobacteria	3990	30.29	0.98
11_S_B03_2010_12_17_2	1	phylum	Fusobacteria	3347	25.41	0.98
11_S_B03_2010_12_17_2	1	phylum	Proteobacteria	242	1.84	0.96
11_S_B03_2010_12_17_2	1	class	Spirochaetes	25	0.19	0.99
11_S_B03_2010_12_17_2	1	class	Betaproteobacteria	43	0.33	0.96
11_S_B03_2010_12_17_2	1	class	Synergistia	2	0.02	0.90
11_S_B03_2010_12_17_2	1	class	Bacteroidia	308	2.34	0.97
11_S_B03_2010_12_17_2	1	class	Flavobacteria	495	3.76	0.97
11_S_B03_2010_12_17_2	1	class	Gammaproteobacteria	162	1.23	0.96
11_S_B03_2010_12_17_2	1	class	Epsilonproteobacteria	36	0.27	0.97
11_S_B03_2010_12_17_2	1	class	Bacilli	1439	10.92	0.97
11_S_B03_2010_12_17_2	1	class	Fusobacteria	3347	25.41	0.98
11_S_B03_2010_12_17_2	1	class	Clostridia	892	6.77	0.96
11_S_B03_2010_12_17_2	1	class	Actinobacteria	3990	30.29	0.98
11_S_B03_2010_12_17_2	1	class	Negativicutes	1642	12.46	0.97
11_S_B03_2010_12_17_2	1	subclass	Actinobacteridae	3960	30.06	0.98
11_S_B03_2010_12_17_2	1	subclass	Coriobacteridae	25	0.19	0.96
11_S_B03_2010_12_17_2	1	suborder	Micrococcineae	769	5.84	0.83
11_S_B03_2010_12_17_2	1	suborder	Actinomycineae	480	3.64	0.90
11_S_B03_2010_12_17_2	1	suborder	Propionibacterineae	66	0.50	0.97
11_S_B03_2010_12_17_2	1	suborder	Coriobacterineae	25	0.19	0.96
11_S_B03_2010_12_17_2	1	suborder	Pseudonocardineae	82	0.62	0.60
11_S_B03_2010_12_17_2	1	suborder	Corynebacterineae	2203	16.72	0.93
11_S_B03_2010_12_17_2	1	order	Lactobacillales	1383	10.50	0.96
11_S_B03_2010_12_17_2	1	order	Pasteurellales	8	0.06	0.88
11_S_B03_2010_12_17_2	1	order	Fusobacteriales	3347	25.41	0.98
11_S_B03_2010_12_17_2	1	order	Cardiobacteriales	153	1.16	0.96
11_S_B03_2010_12_17_2	1	order	Flavobacteriales	495	3.76	0.97
11_S_B03_2010_12_17_2	1	order	Campylobacterales	36	0.27	0.97
11_S_B03_2010_12_17_2	1	order	Clostridiales	892	6.77	0.95
11_S_B03_2010_12_17_2	1	order	Synergistales	2	0.02	0.90
11_S_B03_2010_12_17_2	1	order	Neisseriales	43	0.33	0.96
11_S_B03_2010_12_17_2	1	order	Selenomonadales	1642	12.46	0.97
11_S_B03_2010_12_17_2	1	order	Spirochaetales	25	0.19	0.99
11_S_B03_2010_12_17_2	1	order	Bacillales	13	0.10	0.96
11_S_B03_2010_12_17_2	1	order	Bacteroidales	308	2.34	0.97
11_S_B03_2010_12_17_2	1	order	Coriobacteriales	25	0.19	0.96
11_S_B03_2010_12_17_2	1	order	Actinomycetales	3957	30.04	0.98
11_S_B03_2010_12_17_2	1	order	Bifidobacteriales	2	0.02	0.85
11_S_B03_2010_12_17_2	1	family	Dermabacteraceae	2	0.02	0.56
11_S_B03_2010_12_17_2	1	family	Coriobacteriaceae	25	0.19	0.96
11_S_B03_2010_12_17_2	1	family	Pseudonocardiaceae	82	0.62	0.60
11_S_B03_2010_12_17_2	1	family	Actinomycetaceae	480	3.64	0.90
11_S_B03_2010_12_17_2	1	family	Corynebacteriaceae	2115	16.06	0.93
11_S_B03_2010_12_17_2	1	family	Micrococcaceae	425	3.23	0.94
11_S_B03_2010_12_17_2	1	family	Propionibacteriaceae	66	0.50	0.97
11_S_B03_2010_12_17_2	1	family	Leptotrichiaceae	3052	23.17	0.98
11_S_B03_2010_12_17_2	1	family	Streptococcaceae	1219	9.25	0.96
11_S_B03_2010_12_17_2	1	family	Cardiobacteriaceae	153	1.16	0.96
11_S_B03_2010_12_17_2	1	family	Eubacteriaceae	173	1.31	0.59
11_S_B03_2010_12_17_2	1	family	Neisseriaceae	43	0.33	0.96
11_S_B03_2010_12_17_2	1	family	Veillonellaceae	1617	12.28	0.97
11_S_B03_2010_12_17_2	1	family	Clostridiales_Incertae Sedis XIII	2	0.02	0.67
11_S_B03_2010_12_17_2	1	family	Prevotellaceae	119	0.90	0.97
11_S_B03_2010_12_17_2	1	family	Fusobacteriaceae	282	2.14	0.96
11_S_B03_2010_12_17_2	1	family	Spirochaetaceae	25	0.19	0.99
11_S_B03_2010_12_17_2	1	family	Synergistaceae	2	0.02	0.90
11_S_B03_2010_12_17_2	1	family	Campylobacteraceae	36	0.27	0.95
11_S_B03_2010_12_17_2	1	family	Porphyromonadaceae	187	1.42	0.97
11_S_B03_2010_12_17_2	1	family	Bacillales_Incertae Sedis XI	13	0.10	0.94
11_S_B03_2010_12_17_2	1	family	Carnobacteriaceae	97	0.74	0.91
11_S_B03_2010_12_17_2	1	family	Pasteurellaceae	8	0.06	0.88
11_S_B03_2010_12_17_2	1	family	Acidaminococcaceae	1	0.01	0.51
11_S_B03_2010_12_17_2	1	family	Peptostreptococcaceae	2	0.02	0.82
11_S_B03_2010_12_17_2	1	family	Lachnospiraceae	591	4.49	0.85
11_S_B03_2010_12_17_2	1	family	Clostridiales_Incertae Sedis XI	7	0.05	0.89
11_S_B03_2010_12_17_2	1	family	Enterococcaceae	2	0.02	0.60
11_S_B03_2010_12_17_2	1	family	Flavobacteriaceae	495	3.76	0.96
11_S_B03_2010_12_17_2	1	family	Bifidobacteriaceae	2	0.02	0.85
11_S_B03_2010_12_17_2	1	genus	Parascardovia	1	0.01	0.89
11_S_B03_2010_12_17_2	1	genus	Brooklawnia	1	0.01	0.50
11_S_B03_2010_12_17_2	1	genus	Tessaracoccus	15	0.11	0.57
11_S_B03_2010_12_17_2	1	genus	Actinomyces	434	3.29	0.92
11_S_B03_2010_12_17_2	1	genus	Actinomycetospora	23	0.17	0.55
11_S_B03_2010_12_17_2	1	genus	Corynebacterium	1890	14.35	0.93
11_S_B03_2010_12_17_2	1	genus	Turicella	23	0.17	0.56
11_S_B03_2010_12_17_2	1	genus	Propionibacterium	3	0.02	0.61
11_S_B03_2010_12_17_2	1	genus	Atopobium	16	0.12	0.95
11_S_B03_2010_12_17_2	1	genus	Olsenella	7	0.05	0.94
11_S_B03_2010_12_17_2	1	genus	Slackia	2	0.02	0.55
11_S_B03_2010_12_17_2	1	genus	Actinobaculum	6	0.05	0.54
11_S_B03_2010_12_17_2	1	genus	Rothia	386	2.93	0.95
11_S_B03_2010_12_17_2	1	genus	TM7_genera_incertae_sedis	553	4.20	0.97
11_S_B03_2010_12_17_2	1	genus	Johnsonella	9	0.07	0.56
11_S_B03_2010_12_17_2	1	genus	Dialister	19	0.14	0.90
11_S_B03_2010_12_17_2	1	genus	Peptostreptococcus	1	0.01	0.99
11_S_B03_2010_12_17_2	1	genus	Xylanibacter	2	0.02	0.58
11_S_B03_2010_12_17_2	1	genus	Capnocytophaga	456	3.46	0.96
11_S_B03_2010_12_17_2	1	genus	Oribacterium	32	0.24	0.92
11_S_B03_2010_12_17_2	1	genus	Bergeriella	1	0.01	0.64
11_S_B03_2010_12_17_2	1	genus	Eubacterium	172	1.31	0.59
11_S_B03_2010_12_17_2	1	genus	Cardiobacterium	152	1.15	0.96
11_S_B03_2010_12_17_2	1	genus	Fusobacterium	236	1.79	0.95
11_S_B03_2010_12_17_2	1	genus	Moryella	12	0.09	0.57
11_S_B03_2010_12_17_2	1	genus	Thermovirga	1	0.01	0.59
11_S_B03_2010_12_17_2	1	genus	Leptotrichia	2982	22.64	0.98
11_S_B03_2010_12_17_2	1	genus	Granulicatella	88	0.67	0.90
11_S_B03_2010_12_17_2	1	genus	Kingella	8	0.06	0.63
11_S_B03_2010_12_17_2	1	genus	Haemophilus	2	0.02	0.61
11_S_B03_2010_12_17_2	1	genus	Riemerella	2	0.02	0.52
11_S_B03_2010_12_17_2	1	genus	Porphyromonas	30	0.23	0.96
11_S_B03_2010_12_17_2	1	genus	Selenomonas	411	3.12	0.92
11_S_B03_2010_12_17_2	1	genus	Neisseria	5	0.04	0.71
11_S_B03_2010_12_17_2	1	genus	Allisonella	2	0.02	0.62
11_S_B03_2010_12_17_2	1	genus	Campylobacter	36	0.27	0.95
11_S_B03_2010_12_17_2	1	genus	Filifactor	1	0.01	0.60
11_S_B03_2010_12_17_2	1	genus	Gemella	13	0.10	0.94
11_S_B03_2010_12_17_2	1	genus	Schwartzia	5	0.04	0.82
11_S_B03_2010_12_17_2	1	genus	Sneathia	1	0.01	0.50
11_S_B03_2010_12_17_2	1	genus	Tannerella	151	1.15	0.95
11_S_B03_2010_12_17_2	1	genus	Anaeroglobus	4	0.03	0.95
11_S_B03_2010_12_17_2	1	genus	Prevotella	106	0.80	0.93
11_S_B03_2010_12_17_2	1	genus	Streptococcus	1215	9.22	0.96
11_S_B03_2010_12_17_2	1	genus	Hallella	2	0.02	0.85
11_S_B03_2010_12_17_2	1	genus	Centipeda	168	1.28	0.78
11_S_B03_2010_12_17_2	1	genus	Pseudoramibacter	1	0.01	1.00
11_S_B03_2010_12_17_2	1	genus	Veillonella	879	6.67	0.96
11_S_B03_2010_12_17_2	1	genus	Syntrophococcus	117	0.89	0.61
11_S_B03_2010_12_17_2	1	genus	Bergeyella	1	0.01	0.55
11_S_B03_2010_12_17_2	1	genus	Treponema	25	0.19	0.99
11_S_B03_2010_12_17_2	1	genus	Parvimonas	7	0.05	0.89
11_S_B03_2010_12_17_2	1	genus	Eikenella	15	0.11	0.76
11_S_B03_2010_12_17_2	1	genus	Mogibacterium	1	0.01	0.81
11_S_B03_2010_12_17_2	1	genus	Catonella	1	0.01	0.52
11_S_B03_2010_12_17_2	1	genus	Clostridium XIX	36	0.27	0.66
11_S_B03_2010_12_17_2	1	genus	Aggregatibacter	5	0.04	0.83
11_S_B03_2010_12_17_2	1	genus	Anaerovorax	1	0.01	0.52
12_D_B06_2010_12_17_2	1	rootrank	Root	3863	100.00	1.00
12_D_B06_2010_12_17_2	1	domain	Bacteria	3862	99.97	1.00
12_D_B06_2010_12_17_2	1	phylum	Spirochaetes	374	9.68	0.94
12_D_B06_2010_12_17_2	1	phylum	TM7	1	0.03	1.00
12_D_B06_2010_12_17_2	1	phylum	Proteobacteria	26	0.67	1.00
12_D_B06_2010_12_17_2	1	phylum	Firmicutes	551	14.26	0.98
12_D_B06_2010_12_17_2	1	phylum	Bacteroidetes	2001	51.80	0.99
12_D_B06_2010_12_17_2	1	phylum	Chloroflexi	1	0.03	0.99
12_D_B06_2010_12_17_2	1	phylum	Actinobacteria	123	3.18	0.98
12_D_B06_2010_12_17_2	1	phylum	Tenericutes	36	0.93	0.96
12_D_B06_2010_12_17_2	1	phylum	Fusobacteria	499	12.92	0.98
12_D_B06_2010_12_17_2	1	phylum	Synergistetes	216	5.59	0.91
12_D_B06_2010_12_17_2	1	class	Spirochaetes	374	9.68	0.94
12_D_B06_2010_12_17_2	1	class	Bacteroidia	1986	51.41	0.99
12_D_B06_2010_12_17_2	1	class	Gammaproteobacteria	1	0.03	1.00
12_D_B06_2010_12_17_2	1	class	Flavobacteria	3	0.08	1.00
12_D_B06_2010_12_17_2	1	class	Actinobacteria	123	3.18	0.98
12_D_B06_2010_12_17_2	1	class	Mollicutes	36	0.93	0.96
12_D_B06_2010_12_17_2	1	class	Epsilonproteobacteria	6	0.16	1.00
12_D_B06_2010_12_17_2	1	class	Bacilli	130	3.37	0.97
12_D_B06_2010_12_17_2	1	class	Erysipelotrichia	37	0.96	0.99
12_D_B06_2010_12_17_2	1	class	Anaerolineae	1	0.03	0.99
12_D_B06_2010_12_17_2	1	class	Fusobacteria	499	12.92	0.98
12_D_B06_2010_12_17_2	1	class	Clostridia	293	7.58	0.97
12_D_B06_2010_12_17_2	1	class	Synergistia	216	5.59	0.91
12_D_B06_2010_12_17_2	1	class	Negativicutes	85	2.20	0.97
12_D_B06_2010_12_17_2	1	class	Deltaproteobacteria	19	0.49	1.00
12_D_B06_2010_12_17_2	1	subclass	Actinobacteridae	106	2.74	0.98
12_D_B06_2010_12_17_2	1	subclass	Coriobacteridae	16	0.41	0.97
12_D_B06_2010_12_17_2	1	suborder	Corynebacterineae	3	0.08	1.00
12_D_B06_2010_12_17_2	1	suborder	Coriobacterineae	16	0.41	0.97
12_D_B06_2010_12_17_2	1	suborder	Micrococcineae	38	0.98	0.82
12_D_B06_2010_12_17_2	1	suborder	Actinomycineae	52	1.35	0.93
12_D_B06_2010_12_17_2	1	suborder	Propionibacterineae	1	0.03	1.00
12_D_B06_2010_12_17_2	1	order	Lactobacillales	128	3.31	0.96
12_D_B06_2010_12_17_2	1	order	Pasteurellales	1	0.03	1.00
12_D_B06_2010_12_17_2	1	order	Erysipelotrichales	37	0.96	0.99
12_D_B06_2010_12_17_2	1	order	Flavobacteriales	3	0.08	1.00
12_D_B06_2010_12_17_2	1	order	Anaerolineales	1	0.03	0.99
12_D_B06_2010_12_17_2	1	order	Campylobacterales	6	0.16	1.00
12_D_B06_2010_12_17_2	1	order	Clostridiales	292	7.56	0.97
12_D_B06_2010_12_17_2	1	order	Synergistales	216	5.59	0.91
12_D_B06_2010_12_17_2	1	order	Fusobacteriales	499	12.92	0.98
12_D_B06_2010_12_17_2	1	order	Spirochaetales	374	9.68	0.94
12_D_B06_2010_12_17_2	1	order	Desulfobacterales	19	0.49	1.00
12_D_B06_2010_12_17_2	1	order	Mycoplasmatales	36	0.93	0.96
12_D_B06_2010_12_17_2	1	order	Selenomonadales	85	2.20	0.97
12_D_B06_2010_12_17_2	1	order	Bacillales	1	0.03	1.00
12_D_B06_2010_12_17_2	1	order	Bacteroidales	1986	51.41	0.99
12_D_B06_2010_12_17_2	1	order	Coriobacteriales	16	0.41	0.97
12_D_B06_2010_12_17_2	1	order	Actinomycetales	101	2.61	0.98
12_D_B06_2010_12_17_2	1	order	Bifidobacteriales	5	0.13	0.96
12_D_B06_2010_12_17_2	1	family	Actinomycetaceae	52	1.35	0.93
12_D_B06_2010_12_17_2	1	family	Propionibacteriaceae	1	0.03	1.00
12_D_B06_2010_12_17_2	1	family	Micrococcaceae	21	0.54	0.97
12_D_B06_2010_12_17_2	1	family	Coriobacteriaceae	16	0.41	0.97
12_D_B06_2010_12_17_2	1	family	Corynebacteriaceae	3	0.08	1.00
12_D_B06_2010_12_17_2	1	family	Streptococcaceae	121	3.13	0.96
12_D_B06_2010_12_17_2	1	family	Eubacteriaceae	102	2.64	0.95
12_D_B06_2010_12_17_2	1	family	Veillonellaceae	82	2.12	0.97
12_D_B06_2010_12_17_2	1	family	Anaerolineaceae	1	0.03	0.99
12_D_B06_2010_12_17_2	1	family	Rikenellaceae	14	0.36	0.69
12_D_B06_2010_12_17_2	1	family	Erysipelotrichaceae	37	0.96	0.99
12_D_B06_2010_12_17_2	1	family	Clostridiales_Incertae Sedis XIII	45	1.16	0.93
12_D_B06_2010_12_17_2	1	family	Prevotellaceae	477	12.35	0.97
12_D_B06_2010_12_17_2	1	family	Mycoplasmataceae	36	0.93	0.96
12_D_B06_2010_12_17_2	1	family	Fusobacteriaceae	499	12.92	0.98
12_D_B06_2010_12_17_2	1	family	Spirochaetaceae	372	9.63	0.94
12_D_B06_2010_12_17_2	1	family	Bacillales_Incertae Sedis XI	1	0.03	1.00
12_D_B06_2010_12_17_2	1	family	Synergistaceae	216	5.59	0.91
12_D_B06_2010_12_17_2	1	family	Campylobacteraceae	6	0.16	1.00
12_D_B06_2010_12_17_2	1	family	Porphyromonadaceae	1479	38.29	0.99
12_D_B06_2010_12_17_2	1	family	Carnobacteriaceae	1	0.03	0.95
12_D_B06_2010_12_17_2	1	family	Pasteurellaceae	1	0.03	1.00
